SPECTRUM - MS
c12_1-qb.raw
FTMS - p NSI Full ms [100.00-1000.00]
Scan #: 1
RT: 1.50
m/z	Intensity	Relative	Noise
  658.2543	     33.9	    0.03	   16.61
  658.2746	      7.3	    0.01	   16.60
  658.2898	      0.5	    0.00	   16.60
  658.3674	      0.2	    0.00	   16.60
  658.7615	      0.1	    0.00	   16.57
  658.7820	      0.2	    0.00	   16.57
  659.0436	      0.1	    0.00	   16.55
  659.1447	      0.2	    0.00	   16.54
  659.1473	      0.2	    0.00	   16.54
  659.1889	      0.4	    0.00	   16.54
  659.2011	      0.5	    0.00	   16.54
  659.2259	      5.5	    0.00	   16.54
  659.2413	      0.6	    0.00	   16.54
  659.2590	      3.3	    0.00	   16.53
  659.2865	      7.7	    0.01	   16.53
  659.3091	      1.5	    0.00	   16.53
  659.3263	      0.2	    0.00	   16.53
  659.3406	      1.7	    0.00	   16.53
  659.3973	      0.6	    0.00	   16.52
  659.4133	      0.3	    0.00	   16.52
  660.1680	      0.2	    0.00	   16.47
  660.2071	      1.1	    0.00	   16.47
  660.2339	      1.8	    0.00	   16.46
  660.2579	      0.5	    0.00	   16.46
  660.2701	      1.8	    0.00	   16.46
  660.2910	      0.7	    0.00	   16.46
  660.4030	      0.2	    0.00	   16.45
  660.4307	     12.6	    0.01	   16.45
  660.5145	      0.2	    0.00	   16.44
  660.5624	      0.2	    0.00	   16.44
  660.5944	      0.2	    0.00	   16.44
  661.1388	      0.2	    0.00	   16.40
  661.1840	      0.4	    0.00	   16.40
  661.1952	      0.4	    0.00	   16.40
  661.2086	      0.7	    0.00	   16.39
  661.2436	    179.4	    0.16	   16.39
  661.2786	      0.3	    0.00	   16.39
  661.3020	      0.6	    0.00	   16.39
  661.3633	      0.1	    0.00	   16.38
  661.4324	      0.3	    0.00	   16.38
  661.4431	      0.2	    0.00	   16.38
  661.9291	      0.2	    0.00	   16.34
  662.1849	      0.2	    0.00	   16.33
  662.1906	      0.2	    0.00	   16.32
  662.2236	      3.9	    0.00	   16.32
  662.2472	     23.9	    0.02	   16.32
  662.2887	      0.4	    0.00	   16.32
  662.3202	      0.8	    0.00	   16.32
  662.4012	      0.8	    0.00	   16.31
  662.4385	      0.6	    0.00	   16.31
  662.7597	      0.2	    0.00	   16.28
  662.8080	      0.1	    0.00	   16.28
  663.1192	      0.2	    0.00	   16.26
  663.1615	      0.3	    0.00	   16.26
  663.1867	      2.1	    0.00	   16.25
  663.2066	      0.3	    0.00	   16.25
  663.2302	      1.3	    0.00	   16.25
  663.2549	     10.6	    0.01	   16.25
  663.2804	      0.2	    0.00	   16.25
  663.2932	      0.2	    0.00	   16.25
  663.3061	      0.5	    0.00	   16.25
  663.3330	      0.4	    0.00	   16.24
  663.4058	      0.2	    0.00	   16.24
  664.1707	      2.1	    0.00	   16.18
  664.1954	      4.4	    0.00	   16.18
  664.2386	      6.3	    0.01	   16.18
  664.2590	      0.8	    0.00	   16.18
  664.2883	      0.2	    0.00	   16.18
  664.3877	      0.2	    0.00	   16.17
  664.4643	      0.1	    0.00	   16.16
  664.6249	      0.1	    0.00	   16.15
  665.0433	      0.1	    0.00	   16.12
  665.1411	      0.4	    0.00	   16.11
  665.1569	      0.5	    0.00	   16.11
  665.1782	      7.0	    0.01	   16.11
  665.2030	     59.9	    0.05	   16.11
  665.2238	      0.2	    0.00	   16.11
  665.2452	      6.6	    0.01	   16.11
  665.2697	      1.0	    0.00	   16.11
  665.2823	      4.4	    0.00	   16.10
  665.3197	      0.3	    0.00	   16.10
  665.3361	      0.3	    0.00	   16.10
  665.3473	      0.4	    0.00	   16.10
  665.3574	      0.2	    0.00	   16.10
  665.3617	      0.2	    0.00	   16.10
  665.3665	      0.2	    0.00	   16.10
  665.3713	      0.2	    0.00	   16.10
  665.3872	      0.2	    0.00	   16.10
  665.4027	      0.2	    0.00	   16.10
  665.4606	      0.1	    0.00	   16.09
  665.5916	      0.1	    0.00	   16.08
  665.8271	      0.1	    0.00	   16.07
  666.0496	      1.5	    0.00	   16.05
  666.0689	      0.2	    0.00	   16.05
  666.1632	      0.6	    0.00	   16.04
  666.1869	     73.3	    0.07	   16.04
  666.2104	     70.3	    0.06	   16.04
  666.2299	      0.3	    0.00	   16.04
  666.2591	     15.5	    0.01	   16.03
  666.2830	      0.5	    0.00	   16.03
  666.2929	      0.1	    0.00	   16.03
  666.3043	      0.2	    0.00	   16.03
  666.3294	      0.1	    0.00	   16.03
  666.3590	      0.3	    0.00	   16.03
  666.4041	      0.2	    0.00	   16.02
  666.4641	      0.2	    0.00	   16.02
  667.1707	      4.4	    0.00	   15.97
  667.1939	    100.2	    0.09	   15.97
  667.2191	    424.8	    0.38	   15.97
  667.2389	      0.3	    0.00	   15.97
  667.2624	      4.7	    0.00	   15.96
  667.2981	      2.5	    0.00	   15.96
  667.3121	      0.2	    0.00	   15.96
  667.3317	      0.2	    0.00	   15.96
  667.3491	      0.2	    0.00	   15.96
  667.3631	      0.4	    0.00	   15.96
  667.4204	      0.1	    0.00	   15.95
  667.4808	      0.2	    0.00	   15.95
  668.0486	      0.2	    0.00	   15.91
  668.0641	      0.7	    0.00	   15.91
  668.1611	      1.1	    0.00	   15.90
  668.1769	      4.8	    0.00	   15.90
  668.2030	    396.3	    0.35	   15.90
  668.2252	    258.6	    0.23	   15.89
  668.2599	      0.7	    0.00	   15.89
  668.2680	      0.7	    0.00	   15.89
  668.2980	      0.6	    0.00	   15.89
  668.3360	      0.3	    0.00	   15.89
  668.3594	      0.4	    0.00	   15.89
  668.3732	      0.2	    0.00	   15.88
  668.3958	      0.1	    0.00	   15.88
  668.8639	      0.2	    0.00	   15.85
  669.1692	     47.0	    0.04	   15.83
  669.1870	     10.3	    0.01	   15.83
  669.2092	    263.0	    0.23	   15.82
  669.2350	    620.6	    0.55	   15.82
  669.2572	      0.5	    0.00	   15.82
  669.2741	      0.9	    0.00	   15.82
  669.2971	      0.3	    0.00	   15.82
  669.3177	      0.1	    0.00	   15.82
  669.3314	      3.5	    0.00	   15.82
  669.3574	      0.2	    0.00	   15.81
  669.3800	      0.4	    0.00	   15.81
  669.4477	      4.2	    0.00	   15.81
  669.4659	      0.1	    0.00	   15.81
  669.4976	      0.2	    0.00	   15.80
  669.9219	      0.1	    0.00	   15.77
  670.0504	      0.1	    0.00	   15.76
  670.0797	      0.5	    0.00	   15.76
  670.1581	      0.3	    0.00	   15.76
  670.1750	     17.6	    0.02	   15.76
  670.1932	      4.9	    0.00	   15.75
  670.2198	    558.6	    0.50	   15.75
  670.2405	    264.8	    0.24	   15.75
  670.2628	      0.5	    0.00	   15.75
  670.2893	      0.6	    0.00	   15.75
  670.3159	      0.4	    0.00	   15.75
  670.3365	      0.2	    0.00	   15.74
  670.3924	      0.2	    0.00	   15.74
  670.4500	      0.5	    0.00	   15.74
  670.4741	      0.1	    0.00	   15.73
  671.1008	      0.2	    0.00	   15.69
  671.1626	      0.2	    0.00	   15.69
  671.1844	     11.5	    0.01	   15.68
  671.2021	      8.3	    0.01	   15.68
  671.2249	    205.5	    0.18	   15.68
  671.2504	    329.7	    0.29	   15.68
  671.2698	      0.3	    0.00	   15.68
  671.2897	      0.8	    0.00	   15.68
  671.2975	      0.8	    0.00	   15.68
  671.3275	    283.4	    0.25	   15.67
  671.3468	     25.7	    0.02	   15.67
  671.3759	      0.2	    0.00	   15.67
  671.4199	      0.2	    0.00	   15.67
  671.4389	      0.1	    0.00	   15.67
  671.4634	    889.8	    0.79	   15.66
  671.8075	      0.2	    0.00	   15.64
  672.1898	      1.8	    0.00	   15.61
  672.2041	      2.1	    0.00	   15.61
  672.2341	    147.9	    0.13	   15.61
  672.2552	     69.5	    0.06	   15.61
  672.2791	      0.3	    0.00	   15.61
  672.2874	      0.2	    0.00	   15.61
  672.2924	      0.2	    0.00	   15.60
  672.3057	      1.6	    0.00	   15.60
  672.3309	     59.1	    0.05	   15.60
  672.3507	      2.2	    0.00	   15.60
  672.3666	      0.1	    0.00	   15.60
  672.3972	      0.1	    0.00	   15.60
  672.4094	      0.2	    0.00	   15.60
  672.4671	    309.4	    0.27	   15.59
  672.8709	      0.1	    0.00	   15.56
  673.1233	      0.2	    0.00	   15.55
  673.1464	      0.2	    0.00	   15.54
  673.1798	      0.4	    0.00	   15.54
  673.2063	      5.0	    0.00	   15.54
  673.2390	     19.9	    0.02	   15.54
  673.2650	     36.9	    0.03	   15.54
  673.3025	      1.5	    0.00	   15.53
  673.3423	      7.3	    0.01	   15.53
  673.3559	      0.9	    0.00	   15.53
  673.4142	      0.2	    0.00	   15.52
  673.4471	      0.2	    0.00	   15.52
  673.4792	    141.6	    0.13	   15.52
  674.1039	      0.2	    0.00	   15.48
  674.1729	      0.2	    0.00	   15.47
  674.1855	      0.5	    0.00	   15.47
  674.2122	      2.7	    0.00	   15.47
  674.2488	      7.9	    0.01	   15.47
  674.2702	      2.6	    0.00	   15.46
  674.3234	      0.3	    0.00	   15.46
  674.3478	      0.6	    0.00	   15.46
  674.3996	      0.2	    0.00	   15.45
  674.4827	     22.9	    0.02	   15.45
  675.1716	      0.2	    0.00	   15.40
  675.1842	      0.3	    0.00	   15.40
  675.1988	      0.6	    0.00	   15.40
  675.2177	      2.3	    0.00	   15.40
  675.2538	      2.3	    0.00	   15.39
  675.2804	      2.0	    0.00	   15.39
  675.3030	      1.7	    0.00	   15.39
  675.3154	      0.2	    0.00	   15.39
  675.3196	      0.2	    0.00	   15.39
  675.3459	      0.2	    0.00	   15.39
  675.4869	      0.5	    0.00	   15.38
  675.6592	      0.1	    0.00	   15.36
  675.6757	      0.2	    0.00	   15.36
  676.1947	      0.6	    0.00	   15.33
  676.2053	      1.1	    0.00	   15.33
  676.2332	     27.5	    0.02	   15.32
  676.2632	      0.3	    0.00	   15.32
  676.2695	      0.2	    0.00	   15.32
  676.2747	      0.2	    0.00	   15.32
  676.2910	      0.2	    0.00	   15.32
  676.2995	      0.2	    0.00	   15.32
  676.3066	      0.2	    0.00	   15.32
  676.3291	      0.2	    0.00	   15.32
  676.3903	      0.2	    0.00	   15.31
  676.4179	      0.2	    0.00	   15.31
  676.4287	      0.2	    0.00	   15.31
  676.7355	      0.2	    0.00	   15.29
  676.9415	      0.2	    0.00	   15.27
  677.1418	      0.1	    0.00	   15.26
  677.1540	      0.2	    0.00	   15.26
  677.1741	      0.5	    0.00	   15.26
  677.1912	      0.1	    0.00	   15.26
  677.2091	      0.9	    0.00	   15.25
  677.2365	     16.2	    0.01	   15.25
  677.3016	      0.4	    0.00	   15.25
  677.3216	      0.2	    0.00	   15.25
  677.3325	      0.3	    0.00	   15.25
  677.3645	      0.2	    0.00	   15.24
  677.4011	      7.6	    0.01	   15.24
  677.6982	      0.1	    0.00	   15.22
  677.7619	      0.1	    0.00	   15.22
  678.1659	      0.3	    0.00	   15.19
  678.2168	      1.7	    0.00	   15.18
  678.2449	      1.9	    0.00	   15.18
  678.2655	      0.1	    0.00	   15.18
  678.2695	      0.2	    0.00	   15.18
  678.2917	      0.2	    0.00	   15.18
  678.3179	      0.3	    0.00	   15.18
  678.3373	      0.2	    0.00	   15.17
  678.3893	      0.2	    0.00	   15.17
  678.4057	      0.9	    0.00	   15.17
  678.4326	      0.2	    0.00	   15.17
  678.7410	      0.2	    0.00	   15.15
  679.0581	      0.2	    0.00	   15.12
  679.1671	      0.3	    0.00	   15.11
  679.1920	      0.6	    0.00	   15.11
  679.2220	      1.3	    0.00	   15.11
  679.2523	      8.8	    0.01	   15.11
  679.2889	      0.2	    0.00	   15.11
  679.3211	      0.2	    0.00	   15.10
  679.3293	      0.1	    0.00	   15.10
  679.3437	      0.4	    0.00	   15.10
  679.3804	      0.7	    0.00	   15.10
  679.4269	      0.2	    0.00	   15.10
  679.5411	      0.1	    0.00	   15.09
  679.8049	      0.1	    0.00	   15.07
  679.8456	      0.1	    0.00	   15.07
  680.1432	      0.2	    0.00	   15.05
  680.1690	      0.6	    0.00	   15.04
  680.1883	      1.2	    0.00	   15.04
  680.2017	      0.6	    0.00	   15.04
  680.2340	      2.7	    0.00	   15.04
  680.2577	      2.0	    0.00	   15.04
  680.3033	      0.7	    0.00	   15.03
  680.3214	      0.1	    0.00	   15.03
  680.3662	      0.1	    0.00	   15.03
  680.3888	      0.3	    0.00	   15.03
  680.4046	      0.2	    0.00	   15.03
  680.5549	      0.1	    0.00	   15.02
  681.1553	      0.4	    0.00	   14.97
  681.1745	      1.5	    0.00	   14.97
  681.1982	     29.1	    0.03	   14.97
  681.2358	      2.2	    0.00	   14.97
  681.2680	      2.2	    0.00	   14.97
  681.3079	      0.2	    0.00	   14.96
  681.3128	      0.1	    0.00	   14.96
  681.3465	     41.0	    0.04	   14.96
  681.3924	      0.3	    0.00	   14.96
  681.3984	      0.3	    0.00	   14.96
  681.4417	      0.2	    0.00	   14.95
  682.1635	      3.9	    0.00	   14.90
  682.1820	     15.7	    0.01	   14.90
  682.2053	     32.7	    0.03	   14.90
  682.2357	      0.5	    0.00	   14.90
  682.2542	      1.7	    0.00	   14.89
  682.2756	      0.8	    0.00	   14.89
  682.2901	      0.2	    0.00	   14.89
  682.3091	      0.3	    0.00	   14.89
  682.3263	      0.2	    0.00	   14.89
  682.3496	      4.2	    0.00	   14.89
  682.3886	      0.2	    0.00	   14.89
  682.4543	      0.1	    0.00	   14.88
  682.8212	      0.1	    0.00	   14.85
  683.0758	      0.1	    0.00	   14.84
  683.1476	      3.3	    0.00	   14.83
  683.1710	     22.3	    0.02	   14.83
  683.1889	     19.8	    0.02	   14.83
  683.2227	   4832.6	    4.29	   14.83
  683.2475	      1.3	    0.00	   14.82
  683.2848	      1.3	    0.00	   14.82
  683.3129	      0.3	    0.00	   14.82
  683.3227	      0.2	    0.00	   14.82
  683.3548	      0.6	    0.00	   14.82
  683.3755	      0.2	    0.00	   14.81
  683.4065	      0.2	    0.00	   14.81
  683.4252	      0.1	    0.00	   14.81
  683.5088	      0.1	    0.00	   14.81
  683.6145	      0.2	    0.00	   14.80
  683.7587	      0.1	    0.00	   14.79
  684.1550	     10.9	    0.01	   14.76
  684.1796	    331.2	    0.29	   14.76
  684.1979	     87.2	    0.08	   14.76
  684.2256	   1359.8	    1.21	   14.75
  684.2537	      0.5	    0.00	   14.75
  684.2857	      0.3	    0.00	   14.75
  684.3130	      0.2	    0.00	   14.75
  684.3326	      0.2	    0.00	   14.75
  684.3583	      0.2	    0.00	   14.74
  684.3776	      0.2	    0.00	   14.74
  684.3919	      0.1	    0.00	   14.74
  685.1638	     93.0	    0.08	   14.69
  685.1859	    324.2	    0.29	   14.69
  685.2046	     38.6	    0.03	   14.68
  685.2295	    863.0	    0.77	   14.68
  685.2734	      1.0	    0.00	   14.68
  685.3008	      1.4	    0.00	   14.68
  685.3231	      0.2	    0.00	   14.68
  685.3281	      0.2	    0.00	   14.68
  685.3326	      0.1	    0.00	   14.68
  685.3605	      0.2	    0.00	   14.67
  685.3689	      0.1	    0.00	   14.67
  685.4435	      0.6	    0.00	   14.67
  685.4603	      0.2	    0.00	   14.67
  686.1473	      0.8	    0.00	   14.62
  686.1709	     94.0	    0.08	   14.62
  686.1955	   1941.9	    1.72	   14.61
  686.2142	     68.0	    0.06	   14.61
  686.2356	    282.7	    0.25	   14.61
  686.2848	      0.2	    0.00	   14.61
  686.3289	      0.2	    0.00	   14.60
  686.4024	      0.2	    0.00	   14.60
  686.4633	      0.2	    0.00	   14.59
  686.4680	      0.1	    0.00	   14.59
  686.4729	      0.2	    0.00	   14.59
  687.1566	      0.4	    0.00	   14.55
  687.1795	    366.4	    0.33	   14.54
  687.1998	    867.7	    0.77	   14.54
  687.2196	     18.1	    0.02	   14.54
  687.2447	    286.4	    0.25	   14.54
  687.2633	      0.1	    0.00	   14.54
  687.2873	      0.5	    0.00	   14.54
  687.3152	      0.5	    0.00	   14.53
  687.3360	      0.2	    0.00	   14.53
  687.3714	      0.6	    0.00	   14.53
  687.3959	      0.1	    0.00	   14.53
  687.4584	     94.4	    0.08	   14.52
  687.4957	      0.5	    0.00	   14.52
  687.5423	      1.5	    0.00	   14.52
  688.1495	      0.4	    0.00	   14.47
  688.1661	      4.9	    0.00	   14.47
  688.1852	    135.7	    0.12	   14.47
  688.2106	    367.3	    0.33	   14.47
  688.2288	     14.6	    0.01	   14.47
  688.2506	     68.7	    0.06	   14.47
  688.2726	      0.1	    0.00	   14.47
  688.2843	      0.1	    0.00	   14.47
  688.3032	      0.5	    0.00	   14.46
  688.3225	      0.2	    0.00	   14.46
  688.3753	      0.2	    0.00	   14.46
  688.4050	      0.2	    0.00	   14.46
  688.4616	     14.3	    0.01	   14.45
  688.5460	      0.3	    0.00	   14.45
  688.8952	      0.1	    0.00	   14.42
  689.1560	      0.1	    0.00	   14.40
  689.1711	      1.6	    0.00	   14.40
  689.1947	    172.8	    0.15	   14.40
  689.2154	    103.9	    0.09	   14.40
  689.2348	      3.7	    0.00	   14.40
  689.2596	     30.9	    0.03	   14.40
  689.2856	      0.5	    0.00	   14.39
  689.3322	      0.2	    0.00	   14.39
  689.3537	      0.2	    0.00	   14.39
  689.4018	      0.2	    0.00	   14.39
  689.4616	      0.2	    0.00	   14.38
  690.0080	      0.1	    0.00	   14.34
  690.1294	      0.2	    0.00	   14.33
  690.1565	      0.2	    0.00	   14.33
  690.1786	      0.4	    0.00	   14.33
  690.2002	     20.6	    0.02	   14.33
  690.2264	    205.2	    0.18	   14.33
  690.2452	      1.9	    0.00	   14.33
  690.2654	      1.9	    0.00	   14.32
  690.2879	      0.2	    0.00	   14.32
  690.3031	      0.2	    0.00	   14.32
  690.3182	      0.4	    0.00	   14.32
  690.3289	      0.3	    0.00	   14.32
  690.4006	      0.2	    0.00	   14.31
  690.5039	      0.2	    0.00	   14.31
  691.0156	      0.2	    0.00	   14.27
  691.1479	      0.1	    0.00	   14.26
  691.1596	      0.1	    0.00	   14.26
  691.1772	      0.2	    0.00	   14.26
  691.1929	      0.6	    0.00	   14.26
  691.2106	     33.4	    0.03	   14.26
  691.2301	     31.2	    0.03	   14.26
  691.2540	      0.6	    0.00	   14.25
  691.2747	      0.6	    0.00	   14.25
  691.2991	      0.6	    0.00	   14.25
  691.3481	      0.2	    0.00	   14.25
  691.4065	      3.5	    0.00	   14.24
  692.0801	      0.2	    0.00	   14.19
  692.1729	      0.2	    0.00	   14.19
  692.1975	      0.3	    0.00	   14.19
  692.2142	      2.8	    0.00	   14.18
  692.2287	      5.2	    0.00	   14.18
  692.2419	      3.8	    0.00	   14.18
  692.2766	      0.3	    0.00	   14.18
  692.2948	      0.2	    0.00	   14.18
  692.3268	      0.2	    0.00	   14.18
  692.3590	      0.3	    0.00	   14.17
  692.9050	      0.1	    0.00	   14.14
  692.9852	      0.1	    0.00	   14.13
  693.0995	      0.1	    0.00	   14.12
  693.1739	      0.2	    0.00	   14.12
  693.1849	      0.2	    0.00	   14.12
  693.1909	      0.3	    0.00	   14.12
  693.2088	      0.3	    0.00	   14.11
  693.2270	      8.0	    0.01	   14.11
  693.2435	      1.0	    0.00	   14.11
  693.2658	      0.2	    0.00	   14.11
  693.2782	      1.2	    0.00	   14.11
  693.3003	      0.2	    0.00	   14.11
  693.3131	      0.1	    0.00	   14.11
  693.3396	      0.3	    0.00	   14.10
  693.3956	      3.2	    0.00	   14.10
  693.4485	      2.3	    0.00	   14.10
  693.6172	      0.1	    0.00	   14.08
  693.9589	      0.1	    0.00	   14.06
  694.1676	      0.3	    0.00	   14.05
  694.1946	      0.3	    0.00	   14.04
  694.2163	      0.8	    0.00	   14.04
  694.2432	      3.2	    0.00	   14.04
  694.2573	      0.5	    0.00	   14.04
  694.2840	      0.3	    0.00	   14.04
  694.3156	      0.2	    0.00	   14.04
  694.3989	      0.2	    0.00	   14.03
  694.4523	      0.3	    0.00	   14.03
  694.4903	      0.1	    0.00	   14.02
  695.1754	      0.4	    0.00	   13.97
  695.1811	      0.4	    0.00	   13.97
  695.2217	      0.6	    0.00	   13.97
  695.2454	      6.8	    0.01	   13.97
  695.2623	      0.8	    0.00	   13.97
  695.2876	      0.2	    0.00	   13.97
  695.3016	      0.2	    0.00	   13.96
  695.3330	      0.2	    0.00	   13.96
  695.3738	      0.5	    0.00	   13.96
  695.4072	      0.2	    0.00	   13.96
  695.4634	    452.6	    0.40	   13.95
  695.8162	      0.1	    0.00	   13.93
  696.1175	      0.2	    0.00	   13.91
  696.1708	      0.2	    0.00	   13.90
  696.1847	      0.7	    0.00	   13.90
  696.2220	      0.4	    0.00	   13.90
  696.2318	      0.2	    0.00	   13.90
  696.2522	      1.5	    0.00	   13.90
  696.2703	      3.4	    0.00	   13.90
  696.3778	      0.2	    0.00	   13.89
  696.4068	      0.4	    0.00	   13.89
  696.4669	    138.0	    0.12	   13.88
  697.1260	      0.5	    0.00	   13.83
  697.1508	      2.0	    0.00	   13.83
  697.1743	      3.4	    0.00	   13.83
  697.1929	      5.3	    0.00	   13.83
  697.2083	      0.1	    0.00	   13.83
  697.2325	      2.1	    0.00	   13.83
  697.2601	      1.2	    0.00	   13.83
  697.2753	      0.8	    0.00	   13.82
  697.2857	      0.5	    0.00	   13.82
  697.2966	      0.4	    0.00	   13.82
  697.3127	      0.2	    0.00	   13.82
  697.3400	      0.2	    0.00	   13.82
  697.3527	      0.1	    0.00	   13.82
  697.3908	      7.5	    0.01	   13.82
  697.4212	      0.2	    0.00	   13.81
  697.4792	    214.0	    0.19	   13.81
  697.6028	      0.1	    0.00	   13.80
  697.8226	      0.1	    0.00	   13.79
  698.1334	      0.7	    0.00	   13.76
  698.1588	     47.5	    0.04	   13.76
  698.1804	     15.3	    0.01	   13.76
  698.1992	      6.6	    0.01	   13.76
  698.2144	      1.3	    0.00	   13.76
  698.2405	      0.5	    0.00	   13.76
  698.2517	      0.2	    0.00	   13.75
  698.2664	      0.6	    0.00	   13.75
  698.2860	      1.1	    0.00	   13.75
  698.3056	      0.1	    0.00	   13.75
  698.3255	      0.3	    0.00	   13.75
  698.3696	      0.1	    0.00	   13.75
  698.3939	      0.8	    0.00	   13.74
  698.4219	      0.2	    0.00	   13.74
  698.4388	      0.2	    0.00	   13.74
  698.4824	     43.2	    0.04	   13.74
  698.8165	      0.1	    0.00	   13.71
  699.1429	     11.7	    0.01	   13.69
  699.1654	     87.1	    0.08	   13.69
  699.1901	    158.8	    0.14	   13.69
  699.2093	     71.8	    0.06	   13.69
  699.2290	      0.4	    0.00	   13.68
  699.2501	      0.9	    0.00	   13.68
  699.2711	      0.4	    0.00	   13.68
  699.2842	      0.4	    0.00	   13.68
  699.3078	      0.2	    0.00	   13.68
  699.3160	      0.2	    0.00	   13.68
  699.3512	      0.2	    0.00	   13.68
  699.4938	     10.5	    0.01	   13.67
  699.7277	      0.1	    0.00	   13.65
  699.9700	      0.2	    0.00	   13.63
  700.1500	     16.6	    0.01	   13.62
  700.1744	    413.4	    0.37	   13.62
  700.1954	    180.1	    0.16	   13.62
  700.2153	     33.0	    0.03	   13.61
  700.2647	      0.2	    0.00	   13.61
  700.2882	      0.2	    0.00	   13.61
  700.3001	      0.6	    0.00	   13.61
  700.3149	      0.2	    0.00	   13.61
  700.3401	      0.1	    0.00	   13.61
  700.4969	      1.2	    0.00	   13.59
  700.5257	      1.8	    0.00	   13.59
  701.0879	      0.2	    0.00	   13.55
  701.1368	      0.5	    0.00	   13.55
  701.1584	     61.5	    0.05	   13.55
  701.1807	    346.5	    0.31	   13.55
  701.2055	    373.4	    0.33	   13.54
  701.2249	    173.1	    0.15	   13.54
  701.2576	      0.3	    0.00	   13.54
  701.2692	      0.1	    0.00	   13.54
  701.2938	      0.2	    0.00	   13.54
  701.3083	      0.2	    0.00	   13.54
  701.3213	      0.4	    0.00	   13.54
  701.3913	      0.2	    0.00	   13.53
  701.4041	      0.2	    0.00	   13.53
  701.4190	      0.2	    0.00	   13.53
  701.4510	      0.2	    0.00	   13.53
  701.5097	      2.4	    0.00	   13.52
  701.5292	      0.5	    0.00	   13.52
  702.1474	      0.3	    0.00	   13.48
  702.1649	     39.7	    0.04	   13.48
  702.1900	    949.8	    0.84	   13.47
  702.2104	    263.1	    0.23	   13.47
  702.2304	     46.5	    0.04	   13.47
  702.2560	      0.6	    0.00	   13.47
  702.2868	      0.1	    0.00	   13.47
  702.3168	      0.4	    0.00	   13.46
  702.3521	      0.2	    0.00	   13.46
  702.5171	      0.2	    0.00	   13.45
  702.5422	      1.2	    0.00	   13.45
  702.7366	      0.1	    0.00	   13.43
  703.1488	      0.3	    0.00	   13.41
  703.1740	    115.6	    0.10	   13.40
  703.1953	    433.6	    0.39	   13.40
  703.2210	    229.8	    0.20	   13.40
  703.2397	     43.0	    0.04	   13.40
  703.2770	      0.2	    0.00	   13.40
  703.3224	      0.1	    0.00	   13.39
  703.3342	      0.3	    0.00	   13.39
  703.3791	      0.2	    0.00	   13.39
  703.4070	     96.9	    0.09	   13.39
  703.4246	      0.1	    0.00	   13.39
  703.4530	     14.3	    0.01	   13.38
  703.5439	      0.6	    0.00	   13.38
  703.5727	      0.1	    0.00	   13.38
  704.1561	      0.5	    0.00	   13.33
  704.1800	     28.7	    0.03	   13.33
  704.2056	    683.5	    0.61	   13.33
  704.2258	    106.9	    0.09	   13.33
  704.2452	      5.2	    0.00	   13.33
  704.3359	      0.3	    0.00	   13.32
  704.3897	      0.2	    0.00	   13.32
  704.4104	     11.1	    0.01	   13.32
  704.4563	      1.9	    0.00	   13.31
  705.1605	      0.2	    0.00	   13.26
  705.1898	     52.8	    0.05	   13.26
  705.2103	    201.8	    0.18	   13.26
  705.2372	    617.8	    0.55	   13.26
  705.2552	      1.4	    0.00	   13.26
  705.3152	      0.2	    0.00	   13.25
  705.3459	      0.2	    0.00	   13.25
  705.3769	      1.3	    0.00	   13.25
  705.3967	      0.2	    0.00	   13.25
  705.4204	      0.7	    0.00	   13.24
  705.4337	      0.2	    0.00	   13.24
  705.5327	      0.2	    0.00	   13.24
  706.0828	      0.2	    0.00	   13.20
  706.1714	      0.2	    0.00	   13.19
  706.1956	      6.2	    0.01	   13.19
  706.2213	    458.3	    0.41	   13.19
  706.2414	    166.9	    0.15	   13.19
  706.2718	      0.2	    0.00	   13.18
  706.2861	      0.2	    0.00	   13.18
  706.3528	      0.1	    0.00	   13.18
  706.3878	      0.2	    0.00	   13.17
  706.4122	      0.3	    0.00	   13.17
  706.8954	      0.2	    0.00	   13.14
  707.1795	      0.3	    0.00	   13.12
  707.2058	      5.1	    0.00	   13.12
  707.2259	    100.0	    0.09	   13.11
  707.2530	    687.7	    0.61	   13.11
  707.2737	      0.5	    0.00	   13.11
  707.2941	      0.6	    0.00	   13.11
  707.3443	      0.2	    0.00	   13.11
  707.3774	      0.2	    0.00	   13.10
  707.4154	      0.2	    0.00	   13.10
  708.1679	      0.1	    0.00	   13.05
  708.1734	      0.1	    0.00	   13.05
  708.1835	      0.2	    0.00	   13.05
  708.1875	      0.2	    0.00	   13.05
  708.2221	     98.9	    0.09	   13.04
  708.2371	    428.7	    0.38	   13.04
  708.2566	    154.4	    0.14	   13.04
  708.3300	      0.2	    0.00	   13.04
  708.4260	      0.6	    0.00	   13.03
  708.8641	      0.2	    0.00	   13.00
  709.1160	      0.2	    0.00	   12.98
  709.1456	      0.2	    0.00	   12.98
  709.1503	      0.1	    0.00	   12.98
  709.1549	      0.1	    0.00	   12.98
  709.1762	      0.2	    0.00	   12.98
  709.2190	    928.7	    0.82	   12.97
  709.2409	     91.7	    0.08	   12.97
  709.2675	     23.0	    0.02	   12.97
  709.3229	      0.3	    0.00	   12.97
  709.3818	      0.3	    0.00	   12.96
  709.4317	      0.4	    0.00	   12.96
  709.4724	      0.2	    0.00	   12.95
  709.5381	      0.1	    0.00	   12.95
  710.1894	      6.4	    0.01	   12.90
