SPECTRUM - MS
c13_1-qb.raw
FTMS - p NSI Full ms [100.00-1000.00]
Scan #: 1
RT: 0.01
m/z	Intensity	Relative	Noise
  343.3977	      0.1	    0.00	    2.98
  343.4036	      0.1	    0.00	    2.98
  343.4285	      0.1	    0.00	    2.98
  343.4328	      0.1	    0.00	    2.98
  343.4404	      0.1	    0.00	    2.98
  343.4598	      0.1	    0.00	    2.98
  343.4994	      0.1	    0.00	    2.98
  343.5063	      0.1	    0.00	    2.98
  343.5131	      0.1	    0.00	    2.98
  343.5337	      0.2	    0.00	    2.98
  343.5549	      0.1	    0.00	    2.98
  343.5714	      0.2	    0.00	    2.98
  343.5725	      0.2	    0.00	    2.98
  343.5857	      0.2	    0.00	    2.98
  343.5970	      0.1	    0.00	    2.98
  343.5981	      0.1	    0.00	    2.98
  343.6000	      0.1	    0.00	    2.98
  343.6018	      0.1	    0.00	    2.98
  343.6035	      0.1	    0.00	    2.98
  343.6356	      0.2	    0.00	    2.98
  343.6978	      0.1	    0.00	    2.97
  343.7133	      0.1	    0.00	    2.97
  343.7180	      0.2	    0.00	    2.97
  343.7677	      0.1	    0.00	    2.97
  343.7924	      0.1	    0.00	    2.97
  343.8012	      0.1	    0.00	    2.97
  343.8054	      0.1	    0.00	    2.97
  343.8166	      0.1	    0.00	    2.97
  343.8404	      0.1	    0.00	    2.97
  343.8518	      0.1	    0.00	    2.97
  343.8860	      0.1	    0.00	    2.97
  343.9017	      0.1	    0.00	    2.97
  343.9391	      0.1	    0.00	    2.97
  343.9515	      0.1	    0.00	    2.97
  343.9630	      0.1	    0.00	    2.97
  343.9952	      0.2	    0.00	    2.97
  344.0007	      0.1	    0.00	    2.97
  344.0081	      0.2	    0.00	    2.97
  344.0192	      0.1	    0.00	    2.97
  344.0285	      0.1	    0.00	    2.97
  344.0394	      1.0	    0.00	    2.97
  344.0451	      0.4	    0.00	    2.97
  344.0465	      0.3	    0.00	    2.97
  344.0484	      0.3	    0.00	    2.97
  344.0552	      0.1	    0.00	    2.96
  344.0672	     67.0	    0.06	    2.96
  344.0748	      8.2	    0.01	    2.96
  344.0799	    123.5	    0.11	    2.96
  344.0859	     63.2	    0.06	    2.96
  344.0920	     73.7	    0.06	    2.96
  344.1036	   5652.4	    4.96	    2.96
  344.1109	      1.9	    0.00	    2.96
  344.1164	     55.8	    0.05	    2.96
  344.1223	   1649.6	    1.45	    2.96
  344.1279	   4649.3	    4.08	    2.96
  344.1348	      4.1	    0.00	    2.96
  344.1407	      0.8	    0.00	    2.96
  344.1510	     15.2	    0.01	    2.96
  344.1590	      0.5	    0.00	    2.96
  344.1682	      0.6	    0.00	    2.96
  344.1746	      0.3	    0.00	    2.96
  344.1814	      0.2	    0.00	    2.96
  344.1930	      0.1	    0.00	    2.96
  344.1995	      0.2	    0.00	    2.96
  344.2206	      0.1	    0.00	    2.96
  344.2223	      0.1	    0.00	    2.96
  344.2241	      0.1	    0.00	    2.96
  344.2302	      0.1	    0.00	    2.96
  344.2488	      0.1	    0.00	    2.96
  344.2558	      0.1	    0.00	    2.96
  344.2606	      0.1	    0.00	    2.96
  344.2747	      0.3	    0.00	    2.96
  344.2805	      0.1	    0.00	    2.96
  344.2853	      0.1	    0.00	    2.96
  344.2934	      0.1	    0.00	    2.96
  344.3050	      0.1	    0.00	    2.96
  344.3159	      0.1	    0.00	    2.96
  344.3408	      0.3	    0.00	    2.96
  344.3509	      0.1	    0.00	    2.96
  344.3599	      0.2	    0.00	    2.96
  344.3965	      0.1	    0.00	    2.96
  344.4050	      0.1	    0.00	    2.96
  344.4250	      0.2	    0.00	    2.96
  344.4376	      0.1	    0.00	    2.96
  344.4577	      0.1	    0.00	    2.95
  344.4949	      0.1	    0.00	    2.95
  344.5046	      0.2	    0.00	    2.95
  344.5389	      0.1	    0.00	    2.95
  344.5582	      0.1	    0.00	    2.95
  344.5645	      0.2	    0.00	    2.95
  344.5739	      0.3	    0.00	    2.95
  344.6103	      0.2	    0.00	    2.95
  344.6322	      0.1	    0.00	    2.95
  344.6429	      0.1	    0.00	    2.95
  344.6563	      0.2	    0.00	    2.95
  344.6756	      0.1	    0.00	    2.95
  344.6896	      0.1	    0.00	    2.95
  344.6919	      0.1	    0.00	    2.95
  344.6950	      0.1	    0.00	    2.95
  344.6969	      0.1	    0.00	    2.95
  344.7027	      0.1	    0.00	    2.95
  344.7142	      0.1	    0.00	    2.95
  344.7312	      0.1	    0.00	    2.95
  344.7365	      0.1	    0.00	    2.95
  344.7441	      0.1	    0.00	    2.95
  344.7559	      0.3	    0.00	    2.95
  344.7619	      0.1	    0.00	    2.95
  344.7638	      0.1	    0.00	    2.95
  344.7654	      0.1	    0.00	    2.95
  344.7794	      0.1	    0.00	    2.95
  344.7860	      0.1	    0.00	    2.95
  344.8360	      0.2	    0.00	    2.94
  344.8540	      0.1	    0.00	    2.94
  344.8618	      0.3	    0.00	    2.94
  344.8721	      0.2	    0.00	    2.94
  344.9042	      0.1	    0.00	    2.94
  344.9108	      0.1	    0.00	    2.94
  344.9140	      0.1	    0.00	    2.94
  344.9332	      0.1	    0.00	    2.94
  344.9434	      0.1	    0.00	    2.94
  344.9543	      0.1	    0.00	    2.94
  344.9585	      0.2	    0.00	    2.94
  344.9621	      0.1	    0.00	    2.94
  344.9675	      0.1	    0.00	    2.94
  344.9776	      0.2	    0.00	    2.94
  344.9839	      0.1	    0.00	    2.94
  344.9880	      0.1	    0.00	    2.94
  344.9942	      0.2	    0.00	    2.94
  344.9992	      0.3	    0.00	    2.94
  345.0085	     11.8	    0.01	    2.94
  345.0167	      0.1	    0.00	    2.94
  345.0355	      0.1	    0.00	    2.94
  345.0412	      0.1	    0.00	    2.94
  345.0452	      0.1	    0.00	    2.94
  345.0515	      1.1	    0.00	    2.94
  345.0560	      0.4	    0.00	    2.94
  345.0627	      1.0	    0.00	    2.94
  345.0750	     21.7	    0.02	    2.94
  345.0878	    280.7	    0.25	    2.94
  345.0989	    687.3	    0.60	    2.94
  345.1063	    544.0	    0.48	    2.94
  345.1117	   1213.5	    1.06	    2.94
  345.1186	      5.1	    0.00	    2.94
  345.1251	     75.5	    0.07	    2.94
  345.1353	   3795.5	    3.33	    2.94
  345.1429	      1.1	    0.00	    2.94
  345.1509	      0.3	    0.00	    2.94
  345.1560	      0.4	    0.00	    2.94
  345.1608	      0.3	    0.00	    2.94
  345.1752	      2.9	    0.00	    2.94
  345.1861	      0.1	    0.00	    2.94
  345.1889	      0.3	    0.00	    2.94
  345.1966	      0.2	    0.00	    2.94
  345.2082	      0.1	    0.00	    2.94
  345.2278	      1.1	    0.00	    2.93
  345.2512	      0.1	    0.00	    2.93
  345.2574	      0.1	    0.00	    2.93
  345.2644	      0.2	    0.00	    2.93
  345.2774	      3.9	    0.00	    2.93
  345.2867	      0.2	    0.00	    2.93
  345.3154	      1.3	    0.00	    2.93
  345.3341	      0.1	    0.00	    2.93
  345.3507	      0.2	    0.00	    2.93
  345.3677	      0.1	    0.00	    2.93
  345.3779	      0.1	    0.00	    2.93
  345.3830	      0.1	    0.00	    2.93
  345.3943	      0.1	    0.00	    2.93
  345.4072	      0.1	    0.00	    2.93
  345.4241	      0.2	    0.00	    2.93
  345.4288	      0.1	    0.00	    2.93
  345.4341	      0.1	    0.00	    2.93
  345.4515	      0.1	    0.00	    2.93
  345.4707	      0.2	    0.00	    2.93
  345.4811	      0.1	    0.00	    2.93
  345.4876	      0.1	    0.00	    2.93
  345.4977	      0.1	    0.00	    2.93
  345.5041	      0.1	    0.00	    2.93
  345.5107	      0.1	    0.00	    2.93
  345.5287	      0.1	    0.00	    2.93
  345.5376	      0.1	    0.00	    2.93
  345.5640	      0.1	    0.00	    2.93
  345.5762	      0.1	    0.00	    2.93
  345.5823	      0.1	    0.00	    2.93
  345.5837	      0.1	    0.00	    2.93
  345.5857	      0.1	    0.00	    2.93
  345.6027	      0.1	    0.00	    2.92
  345.6099	      0.1	    0.00	    2.92
  345.6186	      0.1	    0.00	    2.92
  345.6312	      0.1	    0.00	    2.92
  345.6464	      0.1	    0.00	    2.92
  345.6555	      0.1	    0.00	    2.92
  345.6719	      0.1	    0.00	    2.92
  345.7013	      0.1	    0.00	    2.92
  345.7047	      0.1	    0.00	    2.92
  345.7124	      0.1	    0.00	    2.92
  345.7202	      0.1	    0.00	    2.92
  345.7245	      0.1	    0.00	    2.92
  345.7384	      0.2	    0.00	    2.92
  345.7481	      0.1	    0.00	    2.92
  345.7599	      0.2	    0.00	    2.92
  345.7650	      0.1	    0.00	    2.92
  345.7715	      0.1	    0.00	    2.92
  345.7743	      0.1	    0.00	    2.92
  345.7762	      0.1	    0.00	    2.92
  345.8101	      0.1	    0.00	    2.92
  345.8289	      0.1	    0.00	    2.92
  345.8644	      0.1	    0.00	    2.92
  345.8660	      0.1	    0.00	    2.92
  345.8678	      0.1	    0.00	    2.92
  345.8695	      0.1	    0.00	    2.92
  345.8708	      0.1	    0.00	    2.92
  345.8795	      0.1	    0.00	    2.92
  345.8917	      0.2	    0.00	    2.92
  345.8982	      0.1	    0.00	    2.92
  345.9061	      0.2	    0.00	    2.92
  345.9293	      0.1	    0.00	    2.92
  345.9437	      0.1	    0.00	    2.92
  345.9452	      0.1	    0.00	    2.92
  345.9480	      0.2	    0.00	    2.92
  345.9592	      0.1	    0.00	    2.92
  345.9847	      0.2	    0.00	    2.92
  346.0132	      0.2	    0.00	    2.92
  346.0186	      0.1	    0.00	    2.92
  346.0230	      0.1	    0.00	    2.92
  346.0318	      0.1	    0.00	    2.92
  346.0474	      0.1	    0.00	    2.92
  346.0552	    239.5	    0.21	    2.92
  346.0712	      0.6	    0.00	    2.92
  346.0827	    239.3	    0.21	    2.92
  346.0915	     10.3	    0.01	    2.92
  346.0954	     31.2	    0.03	    2.92
  346.1017	     28.6	    0.03	    2.92
  346.1072	     65.3	    0.06	    2.92
  346.1193	   1411.8	    1.24	    2.92
  346.1264	      0.9	    0.00	    2.92
  346.1325	     13.2	    0.01	    2.92
  346.1382	    551.7	    0.48	    2.92
  346.1435	    131.7	    0.12	    2.92
  346.1501	      0.4	    0.00	    2.92
  346.1515	      0.3	    0.00	    2.92
  346.1581	      0.7	    0.00	    2.92
  346.1665	      0.8	    0.00	    2.92
  346.1778	      0.1	    0.00	    2.92
  346.1821	      0.1	    0.00	    2.92
  346.1866	      0.1	    0.00	    2.92
  346.1879	      0.1	    0.00	    2.92
  346.1898	      0.1	    0.00	    2.92
  346.2018	      0.1	    0.00	    2.92
  346.2220	      0.1	    0.00	    2.92
  346.2380	      0.2	    0.00	    2.92
  346.2457	      0.1	    0.00	    2.92
  346.2565	      0.1	    0.00	    2.92
  346.2663	      0.1	    0.00	    2.92
  346.2895	      0.4	    0.00	    2.92
  346.2945	      0.1	    0.00	    2.92
  346.2990	      0.1	    0.00	    2.92
  346.3111	      0.1	    0.00	    2.92
  346.3181	      0.1	    0.00	    2.92
  346.3257	      0.1	    0.00	    2.92
  346.3437	      0.1	    0.00	    2.92
  346.3502	      0.1	    0.00	    2.92
  346.3593	      0.1	    0.00	    2.92
  346.3715	      0.1	    0.00	    2.92
  346.4129	      0.1	    0.00	    2.92
  346.4227	      0.1	    0.00	    2.92
  346.4515	      0.1	    0.00	    2.92
  346.4772	      0.2	    0.00	    2.92
  346.4961	      0.1	    0.00	    2.92
  346.5057	      0.1	    0.00	    2.92
  346.5423	      0.2	    0.00	    2.92
  346.5522	      0.1	    0.00	    2.92
  346.5699	      0.1	    0.00	    2.92
  346.5792	      0.2	    0.00	    2.92
  346.5947	      0.1	    0.00	    2.92
  346.6485	      0.1	    0.00	    2.92
  346.6502	      0.1	    0.00	    2.92
  346.6527	      0.1	    0.00	    2.92
  346.6589	      0.1	    0.00	    2.92
  346.6841	      0.1	    0.00	    2.92
  346.7127	      0.1	    0.00	    2.92
  346.7314	      0.1	    0.00	    2.92
  346.7521	      0.1	    0.00	    2.92
  346.7577	      0.1	    0.00	    2.92
  346.7631	      0.1	    0.00	    2.92
  346.7697	      0.1	    0.00	    2.92
  346.7743	      0.2	    0.00	    2.92
  346.7791	      0.1	    0.00	    2.92
  346.8645	      0.1	    0.00	    2.92
  346.8672	      0.1	    0.00	    2.92
  346.9336	      0.1	    0.00	    2.92
  346.9519	      0.1	    0.00	    2.92
  346.9744	      0.1	    0.00	    2.92
  346.9891	      0.1	    0.00	    2.92
  347.0057	      0.1	    0.00	    2.92
  347.0181	      0.1	    0.00	    2.92
  347.0415	      0.2	    0.00	    2.92
  347.0501	      0.2	    0.00	    2.92
  347.0541	      0.3	    0.00	    2.92
  347.0586	     10.0	    0.01	    2.92
  347.0669	      2.4	    0.00	    2.92
  347.0781	     16.7	    0.01	    2.92
  347.0883	     68.5	    0.06	    2.92
  347.0976	      0.6	    0.00	    2.92
  347.1034	     10.9	    0.01	    2.92
  347.1145	    241.2	    0.21	    2.92
  347.1222	    119.7	    0.11	    2.92
  347.1279	     15.7	    0.01	    2.92
  347.1350	      2.8	    0.00	    2.92
  347.1413	      4.5	    0.00	    2.92
  347.1508	    453.0	    0.40	    2.92
  347.1616	      0.1	    0.00	    2.92
  347.1637	      0.1	    0.00	    2.93
  347.1651	      0.1	    0.00	    2.93
  347.1711	      0.3	    0.00	    2.93
  347.1759	      1.9	    0.00	    2.93
  347.1835	      0.1	    0.00	    2.93
  347.1852	      0.1	    0.00	    2.93
  347.1909	      0.4	    0.00	    2.93
  347.1964	      0.1	    0.00	    2.93
  347.1979	      0.1	    0.00	    2.93
  347.2024	      0.1	    0.00	    2.93
  347.2099	      0.1	    0.00	    2.93
  347.2116	      0.1	    0.00	    2.93
  347.2128	      0.1	    0.00	    2.93
  347.2269	      0.1	    0.00	    2.93
  347.2285	      0.1	    0.00	    2.93
  347.2304	      0.1	    0.00	    2.93
  347.2338	      0.2	    0.00	    2.93
  347.2438	      0.2	    0.00	    2.93
  347.2537	      0.1	    0.00	    2.93
  347.2651	      0.1	    0.00	    2.93
  347.2789	      0.1	    0.00	    2.93
  347.2943	     13.5	    0.01	    2.93
  347.3207	      0.1	    0.00	    2.93
  347.3253	      0.1	    0.00	    2.93
  347.3408	      0.1	    0.00	    2.93
  347.3570	      0.2	    0.00	    2.93
  347.3641	      0.1	    0.00	    2.93
  347.3693	      0.1	    0.00	    2.93
  347.3779	      0.1	    0.00	    2.93
  347.3796	      0.1	    0.00	    2.93
  347.3819	      0.1	    0.00	    2.93
  347.3927	      0.1	    0.00	    2.93
  347.4170	      0.2	    0.00	    2.93
  347.4330	      0.1	    0.00	    2.93
  347.4416	      0.2	    0.00	    2.93
  347.4569	      0.1	    0.00	    2.93
  347.4970	      0.1	    0.00	    2.93
  347.5109	      0.1	    0.00	    2.93
  347.5201	      0.1	    0.00	    2.93
  347.5381	      0.1	    0.00	    2.93
  347.5594	      0.2	    0.00	    2.93
  347.5708	      0.1	    0.00	    2.93
  347.5791	      0.1	    0.00	    2.93
  347.5869	      0.1	    0.00	    2.93
  347.6128	      0.1	    0.00	    2.93
  347.6223	      0.1	    0.00	    2.93
  347.6312	      0.1	    0.00	    2.93
  347.6450	      0.2	    0.00	    2.93
  347.6531	      0.1	    0.00	    2.93
  347.6665	      0.1	    0.00	    2.93
  347.6800	      0.1	    0.00	    2.93
  347.7118	      0.1	    0.00	    2.93
  347.7179	      0.1	    0.00	    2.93
  347.7317	      0.1	    0.00	    2.93
  347.7376	      0.1	    0.00	    2.93
  347.7431	      0.1	    0.00	    2.93
  347.7495	      0.2	    0.00	    2.93
  347.7660	      0.3	    0.00	    2.93
  347.7825	      0.1	    0.00	    2.93
  347.7989	      0.1	    0.00	    2.93
  347.8006	      0.1	    0.00	    2.93
  347.8022	      0.1	    0.00	    2.93
  347.8076	      0.1	    0.00	    2.93
  347.8158	      0.1	    0.00	    2.93
  347.8206	      0.1	    0.00	    2.93
  347.8347	      0.1	    0.00	    2.93
  347.8399	      0.1	    0.00	    2.93
  347.8510	      0.2	    0.00	    2.93
  347.8590	      0.1	    0.00	    2.93
  347.8749	      0.1	    0.00	    2.93
  347.8924	      0.1	    0.00	    2.93
  347.8992	      0.1	    0.00	    2.93
  347.9115	      0.2	    0.00	    2.93
  347.9236	      0.1	    0.00	    2.93
  347.9304	      0.1	    0.00	    2.93
  347.9356	      0.1	    0.00	    2.93
  347.9471	      0.1	    0.00	    2.93
  347.9567	      0.1	    0.00	    2.93
  347.9747	      0.1	    0.00	    2.93
  347.9843	      0.1	    0.00	    2.93
  347.9933	      0.1	    0.00	    2.93
  348.0063	      0.1	    0.00	    2.93
  348.0202	      0.1	    0.00	    2.93
  348.0261	      0.1	    0.00	    2.93
  348.0367	      0.1	    0.00	    2.93
  348.0479	      0.1	    0.00	    2.93
  348.0619	      2.4	    0.00	    2.93
  348.0743	      1.5	    0.00	    2.93
  348.0817	      0.7	    0.00	    2.93
  348.0862	      1.6	    0.00	    2.93
  348.0919	      0.7	    0.00	    2.93
  348.0985	    211.1	    0.19	    2.93
  348.1065	      0.4	    0.00	    2.93
  348.1143	      2.8	    0.00	    2.93
  348.1175	      3.4	    0.00	    2.93
  348.1240	      2.3	    0.00	    2.93
  348.1346	     56.9	    0.05	    2.93
  348.1462	      0.4	    0.00	    2.93
  348.1540	     14.6	    0.01	    2.93
  348.1664	      0.1	    0.00	    2.93
  348.1707	      0.2	    0.00	    2.93
  348.1794	      0.3	    0.00	    2.93
  348.1868	      0.1	    0.00	    2.93
  348.1918	      0.3	    0.00	    2.93
  348.1981	      0.1	    0.00	    2.93
  348.1996	      0.1	    0.00	    2.93
  348.2010	      0.1	    0.00	    2.93
  348.2057	      0.2	    0.00	    2.93
  348.2221	      0.1	    0.00	    2.93
  348.2286	      0.3	    0.00	    2.93
  348.2425	      0.1	    0.00	    2.93
  348.2527	      0.1	    0.00	    2.93
  348.2685	      0.1	    0.00	    2.93
  348.2763	      0.2	    0.00	    2.93
  348.2821	      0.2	    0.00	    2.93
  348.2885	      0.1	    0.00	    2.93
  348.2983	      0.3	    0.00	    2.93
  348.3288	      0.1	    0.00	    2.93
  348.3357	      0.1	    0.00	    2.93
  348.3795	      0.1	    0.00	    2.93
  348.4137	      0.2	    0.00	    2.93
  348.4176	      0.1	    0.00	    2.93
  348.4233	      0.1	    0.00	    2.93
  348.4283	      0.1	    0.00	    2.93
  348.4366	      0.1	    0.00	    2.93
  348.4521	      0.3	    0.00	    2.93
  348.5205	      0.1	    0.00	    2.93
  348.5303	      0.2	    0.00	    2.93
  348.5592	      0.1	    0.00	    2.93
  348.5631	      0.1	    0.00	    2.93
  348.5696	      0.1	    0.00	    2.93
  348.6027	      0.1	    0.00	    2.94
  348.6220	      0.2	    0.00	    2.94
  348.6300	      0.1	    0.00	    2.94
  348.6355	      0.1	    0.00	    2.94
  348.6513	      0.2	    0.00	    2.94
  348.6639	      0.1	    0.00	    2.94
  348.6683	      0.1	    0.00	    2.94
  348.6755	      0.2	    0.00	    2.94
  348.6766	      0.2	    0.00	    2.94
  348.6876	      0.1	    0.00	    2.94
  348.6890	      0.1	    0.00	    2.94
  348.6909	      0.1	    0.00	    2.94
  348.6954	      0.1	    0.00	    2.94
  348.6998	      0.1	    0.00	    2.94
  348.7016	      0.1	    0.00	    2.94
  348.7030	      0.1	    0.00	    2.94
  348.7268	      0.1	    0.00	    2.94
  348.7332	      0.1	    0.00	    2.94
  348.7474	      0.1	    0.00	    2.94
  348.7601	      0.1	    0.00	    2.94
  348.7671	      0.1	    0.00	    2.94
  348.7687	      0.1	    0.00	    2.94
  348.7704	      0.1	    0.00	    2.94
  348.7836	      0.2	    0.00	    2.94
  348.7879	      0.1	    0.00	    2.94
  348.7925	      0.1	    0.00	    2.94
  348.7939	      0.1	    0.00	    2.94
  348.7958	      0.1	    0.00	    2.94
  348.8052	      0.1	    0.00	    2.94
  348.8099	      0.1	    0.00	    2.94
  348.8181	      0.2	    0.00	    2.94
  348.8273	      0.1	    0.00	    2.94
  348.8363	      0.1	    0.00	    2.94
  348.8458	      0.1	    0.00	    2.94
  348.8579	      0.1	    0.00	    2.94
  348.8624	      0.1	    0.00	    2.94
  348.8697	      0.1	    0.00	    2.94
  348.8748	      0.2	    0.00	    2.94
  348.9008	      0.1	    0.00	    2.94
  348.9080	      0.1	    0.00	    2.94
  348.9362	      0.1	    0.00	    2.94
  348.9429	      0.1	    0.00	    2.94
  348.9448	      0.1	    0.00	    2.94
  348.9459	      0.1	    0.00	    2.94
  348.9579	      0.1	    0.00	    2.94
  348.9782	      0.2	    0.00	    2.94
  348.9884	      0.1	    0.00	    2.94
  349.0176	      0.1	    0.00	    2.94
  349.0249	      0.2	    0.00	    2.94
  349.0399	      0.1	    0.00	    2.94
  349.0443	      0.1	    0.00	    2.94
  349.0495	      0.1	    0.00	    2.94
  349.0643	      0.1	    0.00	    2.94
  349.0709	      0.6	    0.00	    2.94
  349.0824	      1.1	    0.00	    2.94
  349.0939	      6.0	    0.01	    2.94
  349.1016	      1.4	    0.00	    2.94
  349.1066	     43.0	    0.04	    2.94
  349.1173	     88.6	    0.08	    2.94
  349.1301	     10.4	    0.01	    2.94
  349.1352	      9.0	    0.01	    2.94
  349.1451	      1.3	    0.00	    2.94
  349.1513	      0.5	    0.00	    2.94
  349.1562	      0.5	    0.00	    2.94
  349.1665	      3.2	    0.00	    2.94
  349.1729	      0.3	    0.00	    2.94
  349.1794	      0.2	    0.00	    2.94
  349.1855	      0.1	    0.00	    2.94
  349.1915	      1.4	    0.00	    2.94
  349.2014	      0.8	    0.00	    2.94
  349.2080	      0.1	    0.00	    2.94
  349.2177	      0.2	    0.00	    2.94
  349.2227	      0.1	    0.00	    2.94
  349.2387	      0.2	    0.00	    2.94
  349.2507	      0.2	    0.00	    2.94
  349.2737	      0.1	    0.00	    2.94
  349.3017	      0.1	    0.00	    2.94
  349.3151	      0.2	    0.00	    2.94
  349.3325	      0.1	    0.00	    2.94
  349.3438	      0.2	    0.00	    2.94
  349.3554	      0.1	    0.00	    2.94
  349.3676	      0.1	    0.00	    2.94
  349.3851	      0.1	    0.00	    2.94
  349.3881	      0.1	    0.00	    2.94
  349.3990	      0.1	    0.00	    2.94
  349.4034	      0.1	    0.00	    2.94
  349.4106	      0.2	    0.00	    2.94
  349.4265	      0.1	    0.00	    2.94
  349.4802	      0.1	    0.00	    2.94
  349.4913	      0.1	    0.00	    2.94
  349.5002	      0.1	    0.00	    2.94
  349.5221	      0.1	    0.00	    2.94
  349.5303	      0.2	    0.00	    2.94
  349.5394	      0.1	    0.00	    2.94
  349.5559	      0.1	    0.00	    2.94
  349.5640	      0.1	    0.00	    2.94
  349.5655	      0.1	    0.00	    2.94
  349.5672	      0.1	    0.00	    2.94
  349.5803	      0.1	    0.00	    2.94
  349.5850	      0.1	    0.00	    2.94
  349.6052	      0.1	    0.00	    2.94
  349.6120	      0.1	    0.00	    2.94
  349.6273	      0.1	    0.00	    2.94
  349.6455	      0.1	    0.00	    2.94
  349.6530	      0.1	    0.00	    2.94
  349.6709	      0.1	    0.00	    2.94
  349.6807	      0.2	    0.00	    2.94
  349.6973	      0.1	    0.00	    2.94
  349.7045	      0.2	    0.00	    2.94
  349.7494	      0.1	    0.00	    2.94
  349.7789	      0.1	    0.00	    2.94
  349.7859	      0.2	    0.00	    2.94
  349.8062	      0.1	    0.00	    2.94
  349.8078	      0.1	    0.00	    2.94
  349.8105	      0.1	    0.00	    2.94
  349.8127	      0.1	    0.00	    2.94
  349.8203	      0.1	    0.00	    2.94
  349.8324	      0.1	    0.00	    2.94
  349.8642	      0.1	    0.00	    2.94
  349.8693	      0.1	    0.00	    2.94
  349.8739	      0.1	    0.00	    2.94
  349.8827	      0.1	    0.00	    2.94
  349.8948	      0.1	    0.00	    2.94
  349.9017	      0.1	    0.00	    2.94
  349.9061	      0.1	    0.00	    2.94
  349.9106	      0.1	    0.00	    2.94
  349.9224	      0.1	    0.00	    2.94
  349.9251	      0.1	    0.00	    2.94
  349.9520	      0.1	    0.00	    2.94
  349.9834	      0.2	    0.00	    2.94
  349.9886	      0.1	    0.00	    2.94
  350.0029	      0.1	    0.00	    2.94
  350.0153	      0.1	    0.00	    2.95
  350.0380	      0.2	    0.00	    2.95
  350.0466	      0.1	    0.00	    2.95
  350.0522	      0.3	    0.00	    2.95
  350.0598	      0.2	    0.00	    2.95
  350.0681	      0.3	    0.00	    2.95
  350.0783	      2.0	    0.00	    2.95
  350.0865	      0.1	    0.00	    2.95
  350.0931	      1.4	    0.00	    2.95
  350.1044	      2.1	    0.00	    2.95
  350.1141	    801.6	    0.70	    2.95
  350.1210	      0.2	    0.00	    2.95
  350.1260	      0.2	    0.00	    2.95
  350.1301	      1.1	    0.00	    2.95
  350.1387	    418.7	    0.37	    2.95
  350.1470	      8.6	    0.01	    2.95
  350.1542	      1.3	    0.00	    2.95
  350.1615	      0.3	    0.00	    2.95
  350.1690	      0.4	    0.00	    2.95
  350.1750	      0.3	    0.00	    2.95
  350.1960	      0.1	    0.00	    2.95
  350.2067	      0.1	    0.00	    2.95
  350.2115	      0.7	    0.00	    2.95
  350.2226	      0.1	    0.00	    2.95
  350.2337	      0.1	    0.00	    2.95
  350.2376	      0.1	    0.00	    2.95
  350.2440	      0.7	    0.00	    2.95
  350.2505	      0.3	    0.00	    2.95
  350.2565	      0.1	    0.00	    2.95
  350.2631	      0.1	    0.00	    2.95
  350.2819	      0.2	    0.00	    2.95
  350.3193	      0.1	    0.00	    2.95
  350.3298	      0.1	    0.00	    2.95
  350.3395	      0.2	    0.00	    2.95
  350.3478	      0.2	    0.00	    2.95
  350.3502	      0.2	    0.00	    2.95
  350.3861	      0.1	    0.00	    2.95
  350.3915	      0.1	    0.00	    2.95
  350.4118	      0.1	    0.00	    2.95
  350.4169	      0.1	    0.00	    2.95
  350.4548	      0.2	    0.00	    2.95
  350.4767	      0.2	    0.00	    2.95
  350.4935	      0.1	    0.00	    2.95
  350.5051	      0.1	    0.00	    2.95
  350.5107	      0.1	    0.00	    2.95
  350.5189	      0.1	    0.00	    2.95
  350.5275	      0.1	    0.00	    2.95
  350.5314	      0.1	    0.00	    2.95
  350.5347	      0.1	    0.00	    2.95
  350.5399	      0.2	    0.00	    2.95
  350.5502	      0.1	    0.00	    2.95
  350.5584	      0.1	    0.00	    2.95
  350.5610	      0.1	    0.00	    2.95
  350.5798	      0.1	    0.00	    2.95
  350.5857	      0.1	    0.00	    2.95
  350.6161	      0.1	    0.00	    2.95
  350.6274	      0.1	    0.00	    2.95
  350.6504	      0.1	    0.00	    2.95
  350.6549	      0.1	    0.00	    2.95
  350.6619	      0.1	    0.00	    2.95
  350.6787	      0.1	    0.00	    2.95
  350.6822	      0.1	    0.00	    2.95
  350.7127	      0.2	    0.00	    2.95
  350.7243	      0.1	    0.00	    2.95
  350.7327	      0.2	    0.00	    2.95
  350.7506	      0.2	    0.00	    2.95
  350.7537	      0.2	    0.00	    2.95
  350.7687	      0.1	    0.00	    2.95
  350.7720	      0.1	    0.00	    2.95
  350.7737	      0.1	    0.00	    2.95
  350.7866	      0.1	    0.00	    2.95
  350.8037	      0.1	    0.00	    2.95
  350.8096	      0.1	    0.00	    2.95
  350.8154	      0.1	    0.00	    2.95
  350.8240	      0.1	    0.00	    2.95
  350.8398	      0.3	    0.00	    2.95
  350.8665	      0.1	    0.00	    2.95
  350.8868	      0.1	    0.00	    2.95
  350.9357	      0.1	    0.00	    2.95
  350.9405	      0.2	    0.00	    2.95
  350.9461	      0.2	    0.00	    2.95
  350.9875	      0.1	    0.00	    2.95
  351.0083	      0.1	    0.00	    2.95
  351.0241	      0.1	    0.00	    2.95
  351.0508	      0.1	    0.00	    2.95
  351.0553	      0.6	    0.00	    2.95
  351.0601	      0.1	    0.00	    2.95
  351.0637	      0.1	    0.00	    2.95
